variant,case_id,center,modality_group,t2_present,class_id,metric_name,dice,hd,hd95,component_count,small_fp_count,remote_fp_count,pred_gt_volume_ratio,pred_empty,gt_empty,invalid_label_values
srr_v2_edema_t2_focus,Case1002,CenterA,LGE-only,False,4,myops_edema,0.0,,,32,31,32,inf,False,True,
srr_v2_edema_t2_focus,Case1002,CenterA,LGE-only,False,5,myops_scar,0.33070155650800814,176.74464669067055,130.7521176778369,24,11,17,1.1498545101842872,False,False,
srr_v2_edema_t2_focus,Case1007,CenterA,LGE-only,False,4,myops_edema,0.0,,,82,79,82,inf,False,True,
srr_v2_edema_t2_focus,Case1007,CenterA,LGE-only,False,5,myops_scar,0.16102564102564101,162.3839364030181,145.4409277139415,70,41,46,2.8860103626943006,False,False,
srr_v2_edema_t2_focus,Case1009,CenterA,LGE-only,False,4,myops_edema,0.0,,,69,62,69,inf,False,True,
srr_v2_edema_t2_focus,Case1009,CenterA,LGE-only,False,5,myops_scar,0.20950947183540333,131.975465560631,107.83536938185556,45,23,27,0.9488997555012225,False,False,
srr_v2_edema_t2_focus,Case1010,CenterA,LGE-only,False,4,myops_edema,0.0,,,19,16,19,inf,False,True,
srr_v2_edema_t2_focus,Case1010,CenterA,LGE-only,False,5,myops_scar,0.14724857685009488,200.35428287190138,134.6613784263733,46,28,24,1.6192842942345924,False,False,
srr_v2_edema_t2_focus,Case1021,CenterA,LGE-only,False,4,myops_edema,0.0,,,21,17,21,inf,False,True,
srr_v2_edema_t2_focus,Case1021,CenterA,LGE-only,False,5,myops_scar,0.10523105078542017,188.72803674695683,175.4725245863538,52,31,31,2.7129105322763305,False,False,
srr_v2_edema_t2_focus,Case1023,CenterA,LGE-only,False,4,myops_edema,0.0,,,91,85,91,inf,False,True,
srr_v2_edema_t2_focus,Case1023,CenterA,LGE-only,False,5,myops_scar,0.19256537713421223,180.7215123173843,165.70333246761044,66,43,45,2.888235294117647,False,False,
srr_v2_edema_t2_focus,Case1029,CenterA,LGE-only,False,4,myops_edema,0.0,,,57,52,57,inf,False,True,
srr_v2_edema_t2_focus,Case1029,CenterA,LGE-only,False,5,myops_scar,0.06254123235255311,145.8177359597571,103.94187539748265,38,26,28,11.955555555555556,False,False,
srr_v2_edema_t2_focus,Case1033,CenterA,LGE-only,False,4,myops_edema,0.0,,,106,96,106,inf,False,True,
srr_v2_edema_t2_focus,Case1033,CenterA,LGE-only,False,5,myops_scar,0.18422697162854643,175.11068260826212,130.8940288010578,52,30,24,2.921097770154374,False,False,
srr_v2_edema_t2_focus,Case1040,CenterA,LGE-only,False,4,myops_edema,0.0,,,71,60,71,inf,False,True,
srr_v2_edema_t2_focus,Case1040,CenterA,LGE-only,False,5,myops_scar,0.07485786481364498,178.39733799063558,136.1006277478655,55,32,34,1.9260628465804066,False,False,
srr_v2_edema_t2_focus,Case1042,CenterA,LGE-only,False,4,myops_edema,0.0,,,5,4,5,inf,False,True,
srr_v2_edema_t2_focus,Case1042,CenterA,LGE-only,False,5,myops_scar,0.39090909090909093,72.82185255654079,45.308997771186185,17,10,7,1.913907284768212,False,False,
srr_v2_edema_t2_focus,Case1045,CenterA,LGE-only,False,4,myops_edema,0.0,,,13,11,13,inf,False,True,
srr_v2_edema_t2_focus,Case1045,CenterA,LGE-only,False,5,myops_scar,0.1025440313111546,72.4611018502601,50.50819245890089,18,12,8,0.7170698924731183,False,False,
srr_v2_edema_t2_focus,Case1047,CenterA,LGE-only,False,4,myops_edema,0.0,,,53,50,53,inf,False,True,
srr_v2_edema_t2_focus,Case1047,CenterA,LGE-only,False,5,myops_scar,0.17414799965135536,136.28957886690836,110.57141459993667,58,33,13,0.7113663484486874,False,False,
srr_v2_edema_t2_focus,Case1053,CenterA,LGE-only,False,4,myops_edema,0.0,,,13,8,13,inf,False,True,
srr_v2_edema_t2_focus,Case1053,CenterA,LGE-only,False,5,myops_scar,0.18445518780215694,116.89546946417556,51.068928476646335,24,13,5,1.5585156993339677,False,False,
srr_v2_edema_t2_focus,Case1062,CenterA,LGE-only,False,4,myops_edema,0.0,,,39,32,39,inf,False,True,
srr_v2_edema_t2_focus,Case1062,CenterA,LGE-only,False,5,myops_scar,0.19413772334872514,112.0901701149546,50.56449940338933,54,32,9,1.1079136690647482,False,False,
srr_v2_edema_t2_focus,Case1070,CenterA,LGE-only,False,4,myops_edema,0.0,,,51,45,51,inf,False,True,
srr_v2_edema_t2_focus,Case1070,CenterA,LGE-only,False,5,myops_scar,0.21515520389531345,148.84975646604195,138.01598551664944,34,20,4,1.621459912245712,False,False,
srr_v2_edema_t2_focus,Case1073,CenterA,LGE-only,False,4,myops_edema,0.0,,,25,24,25,inf,False,True,
srr_v2_edema_t2_focus,Case1073,CenterA,LGE-only,False,5,myops_scar,0.26573426573426573,187.7645290903655,176.21485751488126,21,15,14,1.861300591177808,False,False,
srr_v2_edema_t2_focus,Case1080,CenterA,LGE-only,False,4,myops_edema,0.0,,,1,1,1,inf,False,True,
srr_v2_edema_t2_focus,Case1080,CenterA,LGE-only,False,5,myops_scar,0.07588312254688181,186.49709284135315,147.90384508012164,27,15,17,0.6567919075144508,False,False,
srr_v2_edema_t2_focus,Case2002,CenterB,C0+LGE+T2,True,4,myops_edema,0.5319028797289667,167.70175000018634,10.087810268617517,9,6,3,0.761604774535809,False,False,
srr_v2_edema_t2_focus,Case2002,CenterB,C0+LGE+T2,True,5,myops_scar,0.345926800472255,173.73932071497228,25.45698587908875,8,5,1,0.6973947895791583,False,False,
srr_v2_edema_t2_focus,Case2007,CenterB,C0+LGE+T2,True,4,myops_edema,0.42550143266475643,153.00044867550247,73.41766348182792,20,8,2,0.9097127222982216,False,False,
srr_v2_edema_t2_focus,Case2007,CenterB,C0+LGE+T2,True,5,myops_scar,0.4166666666666667,20.76917206707519,13.356506686983721,2,0,0,0.5287797390636991,False,False,
srr_v2_edema_t2_focus,Case2008,CenterB,C0+LGE+T2,True,4,myops_edema,0.5074626865671642,118.15604957335553,6.772135291490417,20,8,1,0.5248404107688037,False,False,
srr_v2_edema_t2_focus,Case2008,CenterB,C0+LGE+T2,True,5,myops_scar,0.2526964560862866,116.01328385684977,14.39980723365395,8,4,2,0.27755905511811024,False,False,
srr_v2_edema_t2_focus,Case2017,CenterB,C0+LGE+T2,True,4,myops_edema,0.58005067956692,240.62419370045518,144.31141253659104,12,8,4,0.9633649932157394,False,False,
srr_v2_edema_t2_focus,Case2017,CenterB,C0+LGE+T2,True,5,myops_scar,0.4,38.30445097031739,27.71792659306465,6,1,0,0.9135802469135802,False,False,
srr_v2_edema_t2_focus,Case2020,CenterB,C0+LGE+T2,True,4,myops_edema,0.3155339805825243,117.31539578788862,109.6196616309274,16,8,11,1.7945736434108528,False,False,
srr_v2_edema_t2_focus,Case2020,CenterB,C0+LGE+T2,True,5,myops_scar,0.1393188854489164,33.223941733131944,31.027681458716064,3,2,0,0.15151515151515152,False,False,
srr_v2_edema_t2_focus,Case2031,CenterB,C0+LGE+T2,True,4,myops_edema,0.0,197.5773725410469,185.46093632935413,48,30,46,12.96742671009772,False,False,
srr_v2_edema_t2_focus,Case2031,CenterB,C0+LGE+T2,True,5,myops_scar,0.019817073170731708,184.4134005637916,156.19513275925726,20,12,15,0.5185185185185185,False,False,
srr_v2_edema_t2_focus,Case2033,CenterB,C0+LGE+T2,True,4,myops_edema,0.321285140562249,134.51028800104845,26.00171813756681,18,12,5,1.9613478691774033,False,False,
srr_v2_edema_t2_focus,Case2033,CenterB,C0+LGE+T2,True,5,myops_scar,0.5695045695045695,18.49864068063516,10.730426207517436,5,2,0,0.89,False,False,
srr_v2_edema_t2_focus,Case3004,CenterC,C0+LGE+T2,True,4,myops_edema,0.0,,,0,0,0,0.0,True,False,
srr_v2_edema_t2_focus,Case3004,CenterC,C0+LGE+T2,True,5,myops_scar,0.22854214706635922,171.94948575703035,163.3997163001958,19,13,13,0.67798796216681,False,False,
srr_v2_edema_t2_focus,Case3011,CenterC,C0+LGE+T2,True,4,myops_edema,0.013930053349140487,198.26890671648377,184.37921078210084,109,76,96,6.774193548387097,False,False,
